City,2015 Population,2016 Population,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2015 Price,2016 Price,2017 Price,2018 Price,2019 Price,2020 Price,2021 Price,2016 Population Change (%),2017 Population Change (%),2018 Population Change (%),2019 Population Change (%),2020 Population Change (%),2021 Population Change (%),2016 Price Change (%),2017 Price Change (%),2018 Price Change (%),2019 Price Change (%),2020 Price Change (%),2021 Price Change (%)
Bloomington,24864.0,23322.0,22377.0,21783.0,21847.0,21907.0,22107.0,232059.8,248709.7,281638.1,325185.4,343278.2,365064.1,430429.9,-6.2017374517374515,-4.051968098790841,-2.6545113285963264,0.2938070972776936,0.27463724996567035,0.9129501985666681,7.174831659770466,13.23969270197341,15.462148054542354,5.563841427075135,6.346426892240744,17.905293892223327
Blue Lake,1310.0,1147.0,1096.0,981.0,902.0,934.0,927.0,287359.6,300749.0,330210.7,357501.5,377905.5,389976.2,438963.4,-12.442748091603054,-4.446381865736704,-10.492700729927007,-8.053007135575942,3.5476718403547673,-0.7494646680942184,4.659458044902632,9.796109047744137,8.264662532134782,5.707388640327384,3.1941054046580457,12.561587091725087
Blythe,19839.0,19675.0,19486.0,19581.0,19643.0,19747.0,18125.0,115179.7,126322.0,137585.0,152413.5,156515.6,169496.9,193313.9,-0.826654569282726,-0.9606099110546379,0.48752950836498,0.31663347122210306,0.5294506949040371,-8.213905909758443,9.673840095086202,8.916103291588163,10.777701057528073,2.6914282527466438,8.293933639841644,14.051584424257907
Bodega Bay,671.0,608.0,629.0,733.0,665.0,1069.0,1139.0,789339.2,840574.0,854246.4,916252.0,918279.8,934338.1,1102440.9,-9.38897168405365,3.453947368421053,16.534181240063592,-9.27694406548431,60.75187969924812,6.548175865294668,6.490847027488315,1.6265551872886888,7.258514639335907,0.22131466015900067,1.748737149613868,17.991645636627677
Bodfish,2066.0,1630.0,1593.0,1384.0,2030.0,2164.0,2342.0,96961.2,103108.8,109738.8,119824.0,128228.9,136241.4,158891.1,-21.10358180058083,-2.2699386503067487,-13.119899560577528,46.67630057803468,6.600985221674876,8.22550831792976,6.340268065989288,6.430101019505609,9.19018615111519,7.014371077580446,6.248591386185174,16.62468236527224
Bolinas,1358.0,1281.0,1219.0,1077.0,1074.0,1223.0,1181.0,1039214.3,1208384.2,1308828.9,1444420.7,1445947.9,1534142.4,1716210.3,-5.670103092783505,-4.839968774395004,-11.648892534864643,-0.2785515320334262,13.873370577281191,-3.434178250204415,16.278634733952362,8.312314907791741,10.359780411328025,0.10573096882369198,6.099424467506748,11.867731443965054
Bonita,12931.0,12885.0,13082.0,13324.0,12706.0,12470.0,12970.0,583332.8,617017.8,649642.6,680130.2,687138.2,732914.8,876854.2,-0.3557342819580852,1.5289095847885137,1.8498700504510013,-4.638246772740919,-1.8573902093499135,4.0096230954290295,5.774576708184418,5.2874973785197,4.692980417232487,1.0303909457336258,6.66192041135249,19.639308689086356
Bonsall,3896.0,4294.0,4341.0,4464.0,4458.0,4194.0,4257.0,607920.2,639914.3,677773.3,717019.8,709269.2,748486.4,905120.2,10.215605749486652,1.0945505356311132,2.8334485141672427,-0.13440860215053765,-5.921938088829071,1.502145922746781,5.262878252770692,5.9162609743210925,5.790505468421373,-1.080946439693868,5.529240519678575,20.926739617446614
Boron,2326.0,2314.0,2406.0,2312.0,2221.0,2280.0,2418.0,48976.6,52651.9,60717.6,76851.0,89555.8,94371.3,116369.1,-0.5159071367153912,3.9757994814174586,-3.906899418121363,-3.93598615916955,2.656461053579469,6.052631578947368,7.504195881298423,15.318915366776881,26.571208348156055,16.531730231226664,5.377094504208549,23.309841021581775
Borrego Springs,2518.0,2328.0,2077.0,2252.0,2145.0,1864.0,2566.0,214313.9,228428.5,242266.4,248467.6,245023.8,259108.6,311300.3,-7.545671167593328,-10.781786941580757,8.425613866153107,-4.751332149200711,-13.1002331002331,37.66094420600859,6.585947061763147,6.057869311403785,2.5596615956649424,-1.3860157219693905,5.748339549056059,20.142789548475033
Boulder Creek,4481.0,4442.0,4359.0,4712.0,5182.0,5305.0,5308.0,488899.0,554726.5,598485.7,639993.4,634527.3,650108.1,742823.6,-0.8703414416424905,-1.8685276902296262,8.098187657719661,9.974533106960951,2.3736009262832884,0.05655042412818096,13.464437440043852,7.888427900956589,6.935453929809864,-0.8540869327714905,2.4554971866458586,14.261551271242428
Boulevard,461.0,480.0,439.0,445.0,405.0,453.0,410.0,212609.2,240714.3,270878.4,300829.0,308080.2,339545.1,389991.3,4.121475054229935,-8.541666666666666,1.366742596810934,-8.98876404494382,11.851851851851853,-9.492273730684326,13.21913633088313,12.53107937501014,11.056843218211556,2.4104059116641054,10.213217207727068,14.856995433007283
Bradbury,839.0,954.0,992.0,916.0,833.0,825.0,760.0,1625308.9,1522857.2,1622802.6,1852818.0,1831834.8,1824616.7,1965606.9,13.706793802145413,3.9832285115303985,-7.661290322580645,-9.06113537117904,-0.9603841536614646,-7.878787878787878,-6.30352174900414,6.563018515458976,14.173960529764981,-1.1325019510820789,-0.3940366238265641,7.727113316457092
Bradley,125.0,134.0,149.0,107.0,113.0,99.0,74.0,398812.8,412479.6,442017.7,462991.7,457987.6,477718.2,539907.8,7.199999999999999,11.194029850746269,-28.187919463087248,5.607476635514018,-12.389380530973451,-25.252525252525253,3.4268709529884673,7.161105664377108,4.745058851715667,-1.080818511433366,4.308107905104863,13.018051227690306
Brawley,25656.0,25776.0,25959.0,26009.0,26076.0,25942.0,26431.0,174680.6,189181.7,201526.3,209686.5,222815.3,242412.0,269299.7,0.4677268475210477,0.7099627560521415,0.1926114257097731,0.25760313737552387,-0.5138824973155391,1.8849741731555008,8.30149427011357,6.525261164266932,4.049198541331832,6.261156536066932,8.79504235122095,11.091736382687332
Brea,40931.0,41351.0,41921.0,42330.0,42678.0,44182.0,46912.0,605014.0,625358.1,679406.5,722005.0,722361.5,755297.3,858558.0,1.0261171239402898,1.3784430848105247,0.9756446649650533,0.8221119773210489,3.5240639205211117,6.1789869177493095,3.362583345178785,8.642792025880855,6.269957676295414,0.04937638936018449,4.559462263700383,13.67153040266395
Brentwood,55490.0,56923.0,58828.0,60446.0,61961.0,63013.0,63618.0,477794.4,519163.6,551201.2,588920.8,605172.4,626953.9,754386.2,2.5824472877996034,3.346626144089384,2.7503909702862583,2.506369321377759,1.697842191055664,0.9601193404535573,8.658368536759733,6.171002743643811,6.843163621559622,2.759556123675709,3.599222304255779,20.325625217420278
Bridgeport,909.0,890.0,629.0,464.0,542.0,509.0,424.0,241462.5,262853.1,286028.4,306436.5,324845.3,340219.3,387584.2,-2.0902090209020905,-29.325842696629213,-26.232114467408586,16.810344827586206,-6.088560885608856,-16.699410609037326,8.85876688926851,8.816825824005898,7.134990791124229,6.007378363869836,4.732714310473324,13.921873332876771
Brisbane,4496.0,4568.0,4642.0,4692.0,4697.0,4645.0,4803.0,867691.1,959944.9,1018135.8,1140736.3,1111644.8,1158023.3,1267122.7,1.601423487544484,1.6199649737302975,1.0771219302024988,0.10656436487638535,-1.1070896316797956,3.4015069967707214,10.632101677659255,6.061900011136058,12.041664775956212,-2.5502388238193174,4.172061075624156,9.421174858916906
Buellton,4977.0,5021.0,5087.0,5092.0,5082.0,5276.0,5162.0,525862.5,565581.3,588582.6,602671.6,610458.3,642560.0,750179.1,0.8840667068515169,1.3144791874128658,0.09828975820719481,-0.19638648860958366,3.817394726485636,-2.160727824109174,7.553077087641741,4.066842379689698,2.3937167017849323,1.2920303528488932,5.258622906757095,16.74849041334661
Buena Park,82683.0,82771.0,83020.0,82781.0,82489.0,82228.0,83974.0,458410.5,481193.9,534254.1,581066.2,587802.8,623471.3,715637.2,0.10643058427971892,0.3008300008457068,-0.287882437966755,-0.35273794711346806,-0.3164058238068106,2.12336430412998,4.970086854467779,11.026781511569443,8.762141460402452,1.1593515506494945,6.068106514633819,14.782701304775362
Burlingame,29941.0,30118.0,30401.0,30459.0,30576.0,30071.0,31142.0,1824971.9,1966721.8,2057946.1,2300090.4,2249192.1,2305013.4,2554760.2,0.5911626198189773,0.9396374261239127,0.19078319792112103,0.3841229193341869,-1.651622187336473,3.5615709487546137,7.7672374023950805,4.638393696556373,11.766309137056592,-2.2128825893103947,2.481837811896983,10.834939180830805
Buttonwillow,1425.0,1324.0,1517.0,1591.0,1443.0,1339.0,1106.0,98257.9,106631.8,114103.6,125182.0,138871.0,155158.2,181950.6,-7.087719298245614,14.577039274924472,4.878048780487805,-9.30232558139535,-7.207207207207207,-17.401045556385363,8.522368175994002,7.0071029467757295,9.709071405284316,10.93527823489,11.728294604345049,17.26779506336113
Cabazon,3633.0,4054.0,3928.0,3367.0,2588.0,2271.0,2264.0,119814.5,132924.8,143667.3,167768.7,179773.5,199514.9,239489.3,11.588219102669969,-3.1080414405525407,-14.282077393075356,-23.136323136323135,-12.248840803709427,-0.30823425803610743,10.942164763029506,8.081637136185273,16.775842519487753,7.15556596671488,10.981262533131964,20.03579682519952
Calabasas,24075.0,24091.0,24169.0,24077.0,23988.0,23842.0,23410.0,1014714.8,1015909.9,1085091.3,1198741.3,1231132.7,1277316.1,1493758.7,0.06645898234683281,0.323772363123158,-0.3806529024783814,-0.3696473813182706,-0.608637652159413,-1.8119285294857814,0.11777693594298384,6.809796813674128,10.473773036425598,2.702117629550255,3.751293422715532,16.94510857570807
Calexico,39601.0,39750.0,39953.0,39934.0,39946.0,39841.0,38798.0,185918.7,205035.0,218158.7,229390.7,244802.4,261076.8,288325.1,0.37625312492108787,0.5106918238993711,-0.047555878156834284,0.03004958180998648,-0.26285485405297154,-2.6179061770537886,10.28207490693512,6.400712073548425,5.148545531303587,6.718537412371113,6.647974039470199,10.43689060077341
California City,13201.0,13360.0,13495.0,13646.0,13826.0,14001.0,14914.0,93566.8,106140.8,123265.2,147778.7,164229.2,173688.6,215983.8,1.2044542080145444,1.0104790419161676,1.1189329381252315,1.3190678587131761,1.2657312310140314,6.520962788372259,13.438527340894419,16.133663963339256,19.88679692240796,11.131847823806813,5.7598770498790675,24.351166397794664
Calimesa,8269.0,8379.0,8517.0,8651.0,8814.0,9156.0,10053.0,280694.1,303086.9,324967.1,356523.7,365681.8,386612.5,460409.5,1.3302696819446125,1.6469745793054065,1.573323940354585,1.8841752398566642,3.880190605854323,9.796854521625162,7.977652540612734,7.219117685389883,9.710706099171281,2.5687212378868436,5.723746710938311,19.08810501471111
Calipatria,7557.0,7511.0,7426.0,7458.0,7395.0,7260.0,7247.0,117578.5,133168.5,142255.1,156443.8,170754.5,187616.6,204852.2,-0.6087071589254995,-1.131673545466649,0.43091839482897926,-0.8447304907481898,-1.8255578093306288,-0.1790633608815427,13.259226814426107,6.8233854102133815,9.974123950564854,9.147502170108378,9.875054537362123,9.186607155230403
Calistoga,5267.0,5281.0,5281.0,5285.0,5271.0,5346.0,5267.0,770766.3,835313.9,904736.0,970472.2,999748.4,1006386.1,1136045.3,0.26580596164799697,0.0,0.07574323044877863,-0.26490066225165565,1.4228799089356858,-1.4777403666292555,8.374470964804763,8.310899651017417,7.265788030983619,3.0166964082021175,0.66393704656091,12.883643762567873
Calpine,207.0,174.0,212.0,216.0,182.0,164.0,246.0,182971.5,202232.8,225544.7,247557.4,260678.7,271149.9,328777.3,-15.942028985507244,21.839080459770116,1.8867924528301887,-15.74074074074074,-9.89010989010989,50.0,10.52693998792161,11.527259673010523,9.759794843328166,5.300306110825214,4.016898964127108,21.252967454533437
Camarillo,66445.0,66630.0,67116.0,67543.0,68122.0,68583.0,70593.0,570625.9,600527.0,629110.1,657877.7,663661.1,685223.8,780224.3,0.2784257656708556,0.7294011706438541,0.6362119315811431,0.8572316894422812,0.6767270485305775,2.93075543502034,5.240053071548273,4.759669423689522,4.572744897912143,0.879099565162343,3.2490528674951826,13.864156498942387
Cambria,6279.0,6198.0,5934.0,5725.0,5647.0,5555.0,5487.0,566022.3,580827.1,633355.8,670767.6,681715.0,709054.7,824972.5,-1.2900143334925944,-4.259438528557599,-3.5220761712167175,-1.3624454148471616,-1.6291836373295554,-1.2241224122412242,2.615585993696702,9.043775677822207,5.906916775689104,1.632070481639248,4.010429578342849,16.34821685830445
Camino,1905.0,1806.0,1652.0,1799.0,1903.0,2065.0,2042.0,313342.9,340322.3,369160.8,392470.6,402099.3,403980.4,471611.5,-5.196850393700787,-8.527131782945736,8.898305084745763,5.780989438576987,8.512874408828166,-1.1138014527845037,8.610183923107869,8.473879025852845,6.3142673870031665,2.4533557418058862,0.46781976491877375,16.741183483159077
Campbell,40688.0,40788.0,41164.0,42470.0,42221.0,42891.0,43954.0,979252.5,1032959.7,1057259.9,1311293.7,1288270.8,1314506.5,1508531.9,0.2457727093983484,0.921839756791213,3.172675153046351,-0.5862962090887686,1.586888041495938,2.4783754167540977,5.484509868496629,2.3524828703384997,24.02756408334413,-1.7557393892764,2.036505057787536,14.760322600154499
Campo,2883.0,3049.0,2971.0,3482.0,3408.0,3536.0,3597.0,221314.5,253748.2,286139.9,314346.5,324090.0,347935.9,409634.8,5.757891085674644,-2.5582158084617905,17.19959609559071,-2.1252153934520392,3.755868544600939,1.7251131221719458,14.655027122036746,12.765292522272084,9.857625588042763,3.0996050536589403,7.357801845166473,17.7328352722441
Camptonville,172.0,171.0,177.0,162.0,339.0,179.0,227.0,223889.6,246907.7,257001.8,269449.7,275228.6,296953.7,335525.7,-0.5813953488372093,3.508771929824561,-8.47457627118644,109.25925925925925,-47.1976401179941,26.81564245810056,10.281004566536367,4.088207860670192,4.843506932636279,2.1447045589584866,7.893474733367113,12.989230307620344
Cantua Creek,529.0,434.0,386.0,273.0,379.0,376.0,471.0,92947.0,101288.5,118080.6,135208.0,146621.3,153220.8,178775.2,-17.958412098298677,-11.059907834101383,-29.274611398963728,38.82783882783883,-0.79155672823219,25.265957446808514,8.974469321226074,16.57848620524542,14.504838220672992,8.441290456186016,4.5010513479283025,16.678153357768675
Canyon Lake,10918.0,10985.0,11043.0,11106.0,11170.0,11237.0,11071.0,379403.0,390680.9,409013.2,448129.2,461025.3,481265.2,592105.5,0.6136655065030225,0.5279927173418297,0.5704971475142625,0.5762650819376913,0.5998209489704566,-1.4772626145768444,2.9725384353840174,4.692397299176895,9.563505529894877,2.877763823468762,4.390192902645478,23.03102322794168
Capitola,10077.0,10109.0,10158.0,10135.0,10121.0,10090.0,10041.0,828292.7,891353.7,944682.3,1023134.0,999225.8,1032721.2,1274351.4,0.3175548278257418,0.48471658917796023,-0.22642252411892105,-0.13813517513566848,-0.3062938444817706,-0.48562933597621405,7.613371456732626,5.982877504182694,8.304559109448748,-2.3367613626367567,3.3521352230897064,23.39742807642566
Carlsbad,110830.0,112008.0,113147.0,113670.0,114253.0,114411.0,114858.0,812427.3,818894.4,848671.4,890385.5,899892.2,944768.1,1152495.1,1.0628891094469006,1.0168916505963859,0.46223054963896526,0.5128881850972112,0.13828958539381897,0.3906966987440019,0.7960219948295653,3.6362441848423925,4.915223960651906,1.0677060666419156,4.986808419941858,21.987088683455774
Carmel-by-the-Sea,3834.0,3852.0,3876.0,3855.0,3830.0,3789.0,3296.0,1343067.5,1438081.5,1498088.5,1579262.7,1615801.2,1644159.5,2004934.2,0.4694835680751174,0.6230529595015576,-0.541795665634675,-0.648508430609598,-1.0704960835509139,-13.011348640802323,7.0744024406815,4.172712047265749,5.4185183318608985,2.3136429423679794,1.7550612043115235,21.942804210905326
Carmichael,63712.0,63631.0,65091.0,64785.0,64454.0,75642.0,77358.0,333848.3,354545.7,379153.1,404964.8,419584.8,439900.7,515676.1,-0.12713460572576596,2.294479106096085,-0.47011107526386137,-0.5109207378251138,17.35811586557855,2.268580947092885,6.199642172807238,6.940543912956768,6.807724900574468,3.6101903177757673,4.84190561717203,17.225569315984256
Carnelian Bay,433.0,386.0,438.0,463.0,451.0,565.0,627.0,575827.7,615983.1,643902.6,679260.4,706153.0,736151.4,1018484.8,-10.854503464203233,13.471502590673575,5.707762557077626,-2.591792656587473,25.277161862527713,10.973451327433628,6.973509610600537,4.532510713362104,5.491172112055464,3.9591002213584034,4.248144523920456,38.35262691886479
Carpinteria,13449.0,13553.0,13593.0,13550.0,13505.0,13449.0,13289.0,952159.0,1013589.3,1042616.8,1089294.1,1093932.4,1083543.9,1295921.3,0.7732916945497806,0.2951376079096879,-0.3163392922827926,-0.33210332103321033,-0.41466123657904486,-1.1896795300765857,6.45168506520445,2.863832520726097,4.476937260170759,0.4258078695184168,-0.9496473456677945,19.600258005236352
Carson,92691.0,92780.0,92927.0,92517.0,92079.0,91354.0,95104.0,387321.3,408416.5,451546.4,508967.9,539056.9,579379.2,662517.5,0.09601795212048635,0.15843931881871093,-0.4412065384656773,-0.47342650539900777,-0.7873673693241674,4.104910567681765,5.446434265298607,10.560273642225528,12.71663332937656,5.911767716588806,7.4801565474813385,14.349548620316375
Caruthers,3128.0,2972.0,2984.0,2773.0,2559.0,2245.0,2171.0,178746.4,194752.9,210932.6,227039.0,243934.3,256244.9,297505.5,-4.987212276214834,0.4037685060565276,-7.071045576407507,-7.717273710782546,-12.270418132082844,-3.2962138084632517,8.954865664427368,8.307809537110879,7.63580404356652,7.441584925937829,5.04668675130968,16.102018030407635
Castaic,19369.0,19529.0,19299.0,18921.0,19400.0,18479.0,18017.0,444881.4,466190.0,500795.6,542516.2,556358.7,579588.8,676988.7,0.8260622644431824,-1.1777356751497774,-1.958650707290533,2.5315786692035305,-4.747422680412371,-2.500135288706099,4.789725980901871,7.42306784787318,8.330863929315669,2.551536709871521,4.175381817521698,16.80500037267799
Castro Valley,62044.0,62825.0,63625.0,63288.0,63013.0,64392.0,66324.0,660405.3,725498.1,768631.0,843734.3,835013.3,868861.3,1041469.1,1.2587840887112374,1.2733784321528054,-0.5296660117878192,-0.4345215522689926,2.1884373065875296,3.0003727171077155,9.856492672000048,5.945280904250477,9.771047485724624,-1.033619232974172,4.053588128476517,19.865978609013883
Castroville,6707.0,6978.0,6689.0,6686.0,6521.0,6332.0,6665.0,359646.8,403182.7,438132.1,469054.4,485622.1,531039.3,588504.6,4.040554644401372,-4.141587847520779,-0.044849753326356705,-2.4678432545617706,-2.898328477227419,5.259001895135818,12.105182084200393,8.668377884269331,7.057757238056753,3.5321489362427796,9.352375025765934,10.821289497782919
Cathedral City,53020.0,53268.0,53733.0,54037.0,54357.0,54812.0,51836.0,243915.4,258752.7,271678.8,297006.4,317105.6,340692.7,417679.5,0.4677480196152395,0.8729443568371255,0.5657603335008281,0.5921868349464255,0.837058704490682,-5.429467999708093,6.0829697509874405,4.995542075502971,9.32262657226108,6.767261580895211,7.438247700450587,22.597138124767564
Catheys Valley,747.0,724.0,774.0,794.0,604.0,741.0,783.0,314147.9,335816.0,367860.8,384091.1,400533.8,417257.8,498317.4,-3.0789825970548863,6.906077348066299,2.5839793281653747,-23.929471032745592,22.68211920529801,5.668016194331984,6.897419973203696,9.54236843985992,4.412076524598432,4.280937517167154,4.175427891478821,19.426742891325226
Cayucos,2758.0,2987.0,2847.0,2692.0,2630.0,2228.0,2133.0,764839.0,792894.4,880452.8,928417.1,923513.5,954300.0,1112894.6,8.303118201595359,-4.686976899899565,-5.444327362135581,-2.3031203566121845,-15.285171102661597,-4.26391382405745,3.6681445376085717,11.042882885791604,5.447685554523755,-0.5281677814852803,3.3336274997604254,16.618945824164317
Cazadero,243.0,290.0,285.0,288.0,340.0,340.0,351.0,391953.3,443037.8,474904.1,514831.9,509501.3,521396.8,582891.4,19.34156378600823,-1.7241379310344827,1.0526315789473684,18.055555555555554,0.0,3.2352941176470593,13.033312897225258,7.192681978828892,8.407550071688167,-1.0354059257011918,2.334733983995723,11.79420357010247
